profit,poids,Nombre génération,Nombre population,Nombre meilleur solution sélectionnée,Probabilité crossover,Probabilité mutation,Items sélectionnés,Type population initiale
1989,969,"33,1,67,36,38,10,79,50",240,100,30,0.5,0.3,MEDIUM,4.917498350143433
1989,969,"1,2,99,71,40,10,11,43,74,76,25,96",240,100,30,0.5,0.3,LOW,4.833282709121704
1989,969,"34,74,76,17,50,86,54,25,60,61",240,90,27,0.5,0.3,MEDIUM,4.264005899429321
1989,969,"2,35,67,34,6,39,76,12,50,25,61",240,90,27,0.5,0.3,HIGH,4.382739067077637
1989,969,"97,2,38,72,74,76,50,54,89,25,94",240,90,27,0.5,0.3,LOW,4.187798023223877
1989,969,"1,2,100,6,10,43,12,76,45,50,88",240,80,24,0.5,0.3,HIGH,4.3542160987854
1989,969,"97,66,68,6,40,74,107,76,50,84,25,61",240,80,24,0.5,0.3,MEDIUM,4.106975793838501
1989,969,"6,40,43,17,32",240,80,24,0.5,0.3,LOW,4.635082483291626
1989,969,"65,97,99,1,103,72,79,50,84,54,25,60",240,70,21,0.5,0.3,HIGH,4.3318870067596436
1989,969,"73,108,79,83,84,52,88,25,61,96",240,70,21,0.5,0.3,MEDIUM,4.520408391952515
1989,969,"1,2,72,74,25,38,103,50,60",240,70,21,0.5,0.3,LOW,4.482561349868774
1989,969,"66,72,97,39,103,107,52,61",240,60,18,0.5,0.3,HIGH,5.956637382507324
1989,969,"68,10,11,74,76,94,96,33,34,100,60,61",240,60,18,0.5,0.3,LOW,5.418331146240234
1989,969,"66,2,34,6,72,74,43,76,17,60,61",240,60,18,0.5,0.3,MEDIUM,6.271093368530273
1989,969,"68,12,76,83,94,99,100,103,43,50,61",240,50,15,0.5,0.3,MEDIUM,5.342465877532959
1989,969,"97,68,99,6,103,71,74,107,50,85,86",240,50,15,0.5,0.3,HIGH,6.2017669677734375
1989,969,"1,34,35,68,65,6,38,10,45,50,83,25,61",240,50,15,0.5,0.3,LOW,5.485138654708862
1989,969,"34,2,66,68,6,11,43,79,54,60",240,40,12,0.5,0.3,HIGH,6.602172613143921
1989,969,"2,68,6,74,94,96,34,99,43,50,62",240,40,12,0.5,0.3,LOW,4.448537349700928
1989,969,"97,65,6,103,72,74,76,17,83,86,54,25,91,96",240,40,12,0.5,0.3,MEDIUM,5.442580461502075
1989,969,"97,2,74,76,17,84,52,86,88,89",240,30,9,0.5,0.3,HIGH,5.575186729431152
1989,969,"65,68,74,108,76,83,84,85,86,60,61",240,30,9,0.5,0.3,MEDIUM,5.667720079421997
1989,969,"68,6,74,76,97,34,100,103,39,107,50,61",240,30,9,0.5,0.3,LOW,5.741821527481079
1989,969,"65,34,35,99,38,11,17,50,60,61",240,20,6,0.5,0.3,HIGH,5.559006690979004
1989,969,"33,2,36,6,39,38,108,15,17",240,20,6,0.5,0.3,MEDIUM,5.539042711257935
1989,969,"34,99,38,6,9,10,107,45,52,25,96",240,20,6,0.5,0.3,LOW,5.580176591873169
1989,969,"97,65,99,34,73,76,50,88,25,60,96",230,150,45,0.5,0.3,HIGH,3.6178526878356934
1950,950,"6,76,12,79,15,17,34,100,108,60",240,10,3,0.5,0.3,HIGH,6.130378246307373
1989,969,"97,2,1,36,103,10,72,86,94,96",240,10,3,0.5,0.3,MEDIUM,5.543833494186401
1989,969,"65,2,68,97,39,72,50,83,84,54,60,61",230,150,45,0.5,0.3,MEDIUM,3.618682384490967
1989,969,"33,35,100,2,6,103,68,107,76,50,52",240,10,3,0.5,0.3,LOW,5.053131818771362
1989,969,"97,1,35,103,11,12,76,108,79,83,96",230,150,45,0.5,0.3,LOW,3.663881778717041
1989,969,"1,2,100,36,6,10,74,15,61",230,140,42,0.5,0.3,HIGH,3.791041851043701
1989,969,"33,2,34,65,38,6,40,9,11,17,25",230,140,42,0.5,0.3,MEDIUM,3.6312971115112305
1989,969,"33,6,72,10,43,11,86,25,61,96",230,140,42,0.5,0.3,LOW,3.6428539752960205
1989,969,"2,9,74,11,79,17,25,39,107,54",230,130,39,0.5,0.3,HIGH,3.599966287612915
1989,969,"1,2,6,10,43,108,15,79,17,94",230,130,39,0.5,0.3,MEDIUM,3.5700461864471436
1989,969,"1,2,6,74,76,17,85,25,99,100,103,43,108",230,130,39,0.5,0.3,LOW,3.6380627155303955
1989,969,"1,66,2,68,97,6,72,74,76,50,25,60,94,96",230,120,36,0.5,0.3,HIGH,3.635815382003784
1989,969,"1,71,10,85,25,43,108,45,50,60,61",230,120,36,0.5,0.3,MEDIUM,3.5435516834259033
1989,969,"1,65,35,72,9,108,76,83,86,54",230,120,36,0.5,0.3,LOW,3.431882858276367
1989,969,"2,38,10,11,45,79,50,84,85,54,25",230,110,33,0.5,0.3,MEDIUM,3.1989388465881348
1989,969,"65,66,97,34,71,74,76,17,83,84,96",230,110,33,0.5,0.3,HIGH,3.4103498458862305
1989,969,"97,34,100,6,38,39,12,76,45,25,91",230,110,33,0.5,0.3,LOW,3.3185982704162598
1989,969,"36,73,74,9,76,45,85,88,25",230,100,30,0.5,0.3,HIGH,3.3572263717651367
1989,969,"97,2,76,15,17,52,85,91,61,94",230,100,30,0.5,0.3,MEDIUM,3.16867733001709
1989,969,"2,72,11,74,84,96,33,38,60,61",230,100,30,0.5,0.3,LOW,3.142714023590088
1989,969,"65,2,38,6,72,74,108,45,76,50,54,88,32",230,90,27,0.5,0.3,HIGH,3.1996521949768066
1989,969,"97,72,74,107,108,76,85,86,60,61,96",230,90,27,0.5,0.3,LOW,3.2985081672668457
1989,969,"1,2,6,10,108,45,76,15,52,61,62",230,90,27,0.5,0.3,MEDIUM,3.559788703918457
1989,969,"1,67,6,39,11,74,79,17,83,25,61",230,80,24,0.5,0.3,HIGH,3.42824125289917
1989,969,"1,66,6,39,103,50,84,91",230,80,24,0.5,0.3,MEDIUM,3.2826316356658936
1989,969,"97,99,100,67,103,74,108,15,83,61,96",230,80,24,0.5,0.3,LOW,3.2237889766693115
1989,969,"2,38,39,10,50,52,89,25,91,61,96",230,70,21,0.5,0.3,HIGH,3.412243127822876
1989,969,"97,6,38,72,9,74,11,45,15,50,86",230,70,21,0.5,0.3,MEDIUM,3.143831491470337
1989,969,"1,99,103,10,76,11,50,89,91,60",230,70,21,0.5,0.3,LOW,3.158831834793091
1989,969,"2,68,6,74,11,10,83,25,33,100,103,62",230,60,18,0.5,0.3,HIGH,3.1897497177124023
1989,969,"66,67,97,10,107,43,17,83,25",230,60,18,0.5,0.3,MEDIUM,3.3273000717163086
1989,969,"33,65,103,39,73,86,61,94",230,60,18,0.5,0.3,LOW,3.4080846309661865
1989,969,"65,2,71,10,79,50,84,86,91",230,50,15,0.5,0.3,HIGH,3.341266393661499
1989,969,"35,6,71,76,108,50,85,86,91",230,50,15,0.5,0.3,MEDIUM,3.319397211074829
1989,969,"2,34,36,74,10,12,15,83,89",230,50,15,0.5,0.3,LOW,3.4839186668395996
1989,969,"2,100,38,9,43,10,15,50,83,25,61,96",230,40,12,0.5,0.3,HIGH,3.55057954788208
1989,969,"2,34,38,40,10,11,45,17,25",230,40,12,0.5,0.3,MEDIUM,3.46281361579895
1989,969,"65,1,68,6,71,74,11,83,25,32,108,60,61",230,40,12,0.5,0.3,LOW,3.4438655376434326
1989,969,"35,68,38,39,103,74,43,76,45,79",230,30,9,0.5,0.3,HIGH,3.4488515853881836
1989,969,"99,10,74,15,85,91",230,30,9,0.5,0.3,MEDIUM,3.70017671585083
1989,969,"72,74,76,25,96,36,43,108,54,60,62",230,30,9,0.5,0.3,LOW,3.6254515647888184
1989,969,"1,2,65,68,17,50,85,54,61,96,32",230,20,6,0.5,0.3,HIGH,3.373124837875366
1989,969,"65,68,103,72,73,76,108,89,94",230,20,6,0.5,0.3,MEDIUM,3.5877091884613037
1989,969,"2,6,71,73,74,76,94,96,97,34,100",230,20,6,0.5,0.3,LOW,3.49794864654541
1989,969,"33,1,65,36,6,9,74,45,17",230,10,3,0.5,0.3,MEDIUM,3.408189058303833
1989,969,"97,34,68,39,73,74,10,76,11,86,54,96",230,10,3,0.5,0.3,HIGH,3.8350472450256348
1989,969,"100,71,11,76,15,50,52,60,61,94",220,150,45,0.5,0.3,HIGH,2.6134493350982666
1989,969,"73,74,72,12,76,17,25,91,35,103,50",230,10,3,0.5,0.3,LOW,3.549093723297119
1989,969,"65,99,73,9,11,12,88,25,60",220,150,45,0.5,0.3,MEDIUM,2.8328630924224854
1989,969,"65,1,68,9,10,76,88,97,38,103,61",220,150,45,0.5,0.3,LOW,2.825845241546631
1989,969,"34,38,6,39,10,84,89,94",220,140,42,0.5,0.3,HIGH,2.8298346996307373
1989,969,"73,10,25,32,35,36,43,54,61",220,140,42,0.5,0.3,LOW,2.7729878425598145
1950,950,"65,2,68,38,103,39,6,83,85,86,60,61",220,140,42,0.5,0.3,MEDIUM,2.97843861579895
1989,969,"1,36,38,72,10,15,52,88,25",220,130,39,0.5,0.3,HIGH,2.898369550704956
1989,969,"97,2,35,100,36,38,71,11,61",220,130,39,0.5,0.3,MEDIUM,2.8375327587127686
1989,969,"65,2,67,38,76,83,54,86,60,61,96",220,130,39,0.5,0.3,LOW,2.9562160968780518
1989,969,"33,1,103,10,74,11,79,83,52,54,96",220,120,36,0.5,0.3,MEDIUM,3.0189273357391357
1989,969,"68,6,71,11,76,97,96,108,107,43,50",220,120,36,0.5,0.3,HIGH,3.297182083129883
1989,969,"99,71,10,107,83,84,89,61",220,120,36,0.5,0.3,LOW,3.171518087387085
1989,969,"65,74,71,6,25,35,99,97,33,108,60",220,110,33,0.5,0.3,HIGH,3.2742438316345215
1989,969,"72,74,17,86,25,96,33,35,103,54,61",220,110,33,0.5,0.3,LOW,3.329099655151367
1989,969,"66,67,103,74,108,76,17,84,86",220,110,33,0.5,0.3,MEDIUM,3.3799614906311035
1989,969,"1,65,97,68,6,74,107,76,17,54,91,61",220,100,30,0.5,0.3,HIGH,3.482685089111328
1989,969,"97,2,100,68,71,107,91,94,96",220,100,30,0.5,0.3,MEDIUM,3.576434373855591
1989,969,"66,65,6,71,38,74,79,54,94,96",220,100,30,0.5,0.3,LOW,3.4996423721313477
1989,969,"33,2,6,103,73,10,11,74,15,89",220,90,27,0.5,0.3,HIGH,3.6173248291015625
1989,969,"65,68,6,103,74,10,17,85,54,88,60",220,90,27,0.5,0.3,MEDIUM,3.6731760501861572
1989,969,"97,2,38,10,11,12,74,76,52,54,25,91,60,61",220,90,27,0.5,0.3,LOW,3.528560161590576
1989,969,"36,68,6,103,107,11,50,25,91,96",220,80,24,0.5,0.3,HIGH,3.6592326164245605
1989,969,"65,6,9,11,17,85,96,103,50,54,62",220,80,24,0.5,0.3,MEDIUM,3.6013686656951904
1989,969,"97,65,35,100,38,72,11,76,79,86,96",220,80,24,0.5,0.3,LOW,3.657219886779785
1989,969,"66,68,6,73,11,17,25,97,38,43,52,61",220,70,21,0.5,0.3,HIGH,3.734013319015503
1989,969,"2,74,11,12,79,34,100,36,103,108,50,61",220,70,21,0.5,0.3,MEDIUM,3.655224561691284
1989,969,"73,74,76,85,38,103,107,52",220,70,21,0.5,0.3,LOW,3.6651968955993652
1989,969,"65,9,45,50,83,62,85,94",220,60,18,0.5,0.3,HIGH,3.6642003059387207
1989,969,"65,97,35,38,10,108,76,86,25,61,32",220,60,18,0.5,0.3,MEDIUM,3.7001047134399414
1989,969,"2,6,9,74,76,33,34,54,61",220,60,18,0.5,0.3,LOW,3.629293203353882
1989,969,"33,100,38,72,74,43,76,60",220,50,15,0.5,0.3,HIGH,3.4198546409606934
1989,969,"1,2,11,86,25,61,32",220,50,15,0.5,0.3,MEDIUM,3.5225794315338135
1989,969,"65,72,9,74,85,86,25,96,97,99,103",220,50,15,0.5,0.3,LOW,3.323113203048706
1989,969,"65,35,99,38,74,76,17,52,88,25,60,96",220,40,12,0.5,0.3,HIGH,3.266263961791992
1989,969,"66,34,68,103,74,76,79,50,83,54,25,62",220,40,12,0.5,0.3,MEDIUM,3.241330623626709
1989,969,"97,2,39,103,71,10,43,11,76,84,61,96",220,40,12,0.5,0.3,LOW,3.325106620788574
1989,969,"99,68,10,108,12,79,83,54,89,25,96",220,30,9,0.5,0.3,HIGH,3.518589973449707
1989,969,"65,68,6,11,17,84,25,36,103,45,50",220,30,9,0.5,0.3,MEDIUM,3.0907328128814697
1989,969,"1,66,97,36,6,9,74,11,52,25,61",220,30,9,0.5,0.3,LOW,3.563469886779785
1989,969,"38,103,72,107,76,17,84,94,96",220,20,6,0.5,0.3,HIGH,3.5584819316864014
1989,969,"68,39,103,9,11,76,15,17,88,96",220,20,6,0.5,0.3,MEDIUM,3.6253042221069336
1989,969,"1,2,103,40,9,10,76,83,52,54,61",220,20,6,0.5,0.3,LOW,3.6462483406066895
1989,969,"1,2,6,9,76,108,91,32",220,10,3,0.5,0.3,HIGH,3.794848918914795
1989,969,"33,99,1,6,17,85,25,32",220,10,3,0.5,0.3,MEDIUM,3.799835443496704
1989,969,"97,2,36,103,12,76,25",210,150,45,0.5,0.3,HIGH,2.802504777908325
1989,969,"35,36,6,9,107,108,50",220,10,3,0.5,0.3,LOW,3.8526957035064697
1989,969,"68,39,72,74,76,15,60",210,150,45,0.5,0.3,MEDIUM,2.7695934772491455
1989,969,"66,97,38,107,76,74,54,86,91,60,61",210,150,45,0.5,0.3,LOW,2.7865476608276367
1989,969,"34,12,85,88,96",210,140,42,0.5,0.3,HIGH,2.7606167793273926
1989,969,"1,97,35,68,38,10,11,108,79,25,32",210,140,42,0.5,0.3,MEDIUM,2.831427574157715
1989,969,"67,68,83,96,99,45,50,54,60,61,62",210,140,42,0.5,0.3,LOW,2.7915337085723877
1989,969,"2,68,72,76,86,25,96,34,39,103,108,54,62",210,130,39,0.5,0.3,HIGH,2.7855496406555176
1989,969,"97,67,36,34,68,6,74,76,108,85,60,96",210,130,39,0.5,0.3,MEDIUM,2.7476515769958496
1989,969,"2,72,74,10,76,103,43,45,50,61",210,130,39,0.5,0.3,LOW,2.758622169494629
1989,969,"1,66,34,2,6,103,74,11,83,86,25",210,120,36,0.5,0.3,HIGH,2.826442003250122
1989,969,"97,67,100,35,10,108,25,61,94,96",210,120,36,0.5,0.3,MEDIUM,2.733689069747925
1989,969,"97,99,100,108,83,86,88,94",210,120,36,0.5,0.3,LOW,2.7376792430877686
1989,969,"6,76,32,99,36,38,39,108,54",210,110,33,0.5,0.3,MEDIUM,2.641934394836426
1989,969,"68,72,74,76,17,83,86,88,103,108,45,52",210,110,33,0.5,0.3,HIGH,2.6967873573303223
1989,969,"74,17,83,86,25,60,61,94",210,110,33,0.5,0.3,LOW,2.690803289413452
1989,969,"1,65,103,72,9,10,43,17,89,25",210,100,30,0.5,0.3,HIGH,2.7406699657440186
1989,969,"34,67,68,72,74,45,17,50,89,61,96",210,100,30,0.5,0.3,MEDIUM,2.7416670322418213
1989,969,"97,34,99,2,38,107,108,45,76,50,91,61,96",210,100,30,0.5,0.3,LOW,2.6080257892608643
1989,969,"1,11,10,76,15,17,97,38,103,52,60",210,90,27,0.5,0.3,HIGH,2.7715864181518555
1989,969,"65,2,34,97,6,9,45,79,17,52,25,61",210,90,27,0.5,0.3,MEDIUM,2.6648736000061035
1989,969,"66,2,10,9,72,83,25,100,108,54",210,90,27,0.5,0.3,LOW,2.7666008472442627
1989,969,"99,68,36,38,76,84,86,25,94",210,80,24,0.5,0.3,HIGH,2.922184467315674
1989,969,"97,65,6,103,10,74,108,50,85,88,32,96",210,80,24,0.5,0.3,MEDIUM,2.8673315048217773
1989,969,"34,2,6,72,9,11,43,52,54,89",210,80,24,0.5,0.3,LOW,2.994990825653076
1989,969,"34,2,6,103,74,43,76,79,50,83,52,85,25,61,96",210,70,21,0.5,0.3,HIGH,3.013941764831543
1989,969,"97,68,73,74,108,79,83,86,88",210,70,21,0.5,0.3,MEDIUM,3.0498430728912354
1989,969,"65,68,9,10,12,74,86,25,96,34,99,60",210,70,21,0.5,0.3,LOW,3.0628087520599365
1989,969,"97,1,103,40,74,10,79,15,50,88",210,60,18,0.5,0.3,HIGH,3.1196563243865967
1989,969,"1,2,97,10,74,12,45,17,84,89,25,61",210,60,18,0.5,0.3,MEDIUM,3.0558276176452637
1989,969,"65,6,103,11,79,15,83,52,54,32",210,60,18,0.5,0.3,LOW,3.0179011821746826
1989,969,"2,97,99,6,10,11,76,43,79,50,83,86,25,60",210,50,15,0.5,0.3,HIGH,3.168524980545044
1989,969,"99,68,9,74,43,85,54,88,25,61,96",210,50,15,0.5,0.3,MEDIUM,2.9491114616394043
1989,969,"65,2,9,10,79,17,85,25,108,45,50,60",210,50,15,0.5,0.3,LOW,3.020920515060425
1989,969,"65,66,11,83,84,89,25,97,50",210,40,12,0.5,0.3,HIGH,3.092728614807129
1989,969,"6,9,11,12,76,17,25,100,38,54,61",210,40,12,0.5,0.3,MEDIUM,2.9750430583953857
1989,969,"97,2,6,9,11,43,15,17,25,96",210,40,12,0.5,0.3,LOW,3.268259048461914
1989,969,"1,34,65,68,38,6,10,43,45,83,25,61,96",210,30,9,0.5,0.3,HIGH,3.2931931018829346
1989,969,"67,68,103,74,107,83,89,91,61",210,30,9,0.5,0.3,MEDIUM,3.3380722999572754
1989,969,"67,36,71,12,62",210,30,9,0.5,0.3,LOW,3.3470540046691895
1989,969,"1,34,6,103,107,76,17,86,54,25,61,94",210,20,6,0.5,0.3,HIGH,3.386941432952881
1989,969,"1,65,97,67,6,43,76,17,50,52,60,61",210,20,6,0.5,0.3,MEDIUM,3.3430590629577637
1989,969,"1,34,33,40,10,12,25",210,20,6,0.5,0.3,LOW,3.5435233116149902
1989,969,"65,33,6,39,74,108,76,50,84,25",210,10,3,0.5,0.3,MEDIUM,3.3330864906311035
1989,969,"2,72,11,74,17,88,32,96,97,45,108,61",210,10,3,0.5,0.3,HIGH,3.453763246536255
1989,969,"65,68,6,72,10,17,83,25,97,34,38,50,61,62",200,150,45,0.5,0.3,HIGH,2.4504473209381104
1989,969,"97,6,38,71,74,107,25,91,89,96",210,10,3,0.5,0.3,LOW,3.2443230152130127
1989,969,"97,100,103,73,74,10,79,54,32",200,150,45,0.5,0.3,MEDIUM,2.377640962600708
1989,969,"97,33,9,73,74,108,76,79,84,54",200,150,45,0.5,0.3,LOW,2.3945953845977783
1989,969,"33,2,6,9,11,43,45,17,50,25",200,140,42,0.5,0.3,HIGH,2.450446128845215
1989,969,"97,99,68,71,72,74,76,79,83,60,61,96",200,140,42,0.5,0.3,MEDIUM,2.369662284851074
1989,969,"97,99,100,38,103,39,74,43,60,62",200,140,42,0.5,0.3,LOW,2.413547992706299
1989,969,"1,2,6,9,74,11,76,10,15,83,88",200,130,39,0.5,0.3,HIGH,2.4624133110046387
1989,969,"65,6,72,10,74,12,17,84,25,97,35,60",200,130,39,0.5,0.3,MEDIUM,2.513277530670166
1989,969,"33,2,36,6,9,74,11,12,32",200,130,39,0.5,0.3,LOW,2.4853529930114746
1989,969,"97,66,68,38,71,74,12,108,54,60,61,96",200,120,36,0.5,0.3,HIGH,2.5445194244384766
1989,969,"97,38,103,74,107,12,61,96",200,120,36,0.5,0.3,MEDIUM,2.4427945613861084
1989,969,"65,34,38,9,43,45,50,52,54,60,61",200,110,33,0.5,0.3,HIGH,2.5865564346313477
1989,969,"65,2,72,12,85,94,97,40,54",200,120,36,0.5,0.3,LOW,2.6493916511535645
1989,969,"2,68,6,74,25,89,32,38,103,60,108,62",200,110,33,0.5,0.3,MEDIUM,2.5227303504943848
1989,969,"1,74,10,12,76,17,84,25,32,97,38,54",200,110,33,0.5,0.3,LOW,2.524726152420044
1989,969,"67,103,72,74,107,76,83,60,61,62,96",200,100,30,0.5,0.3,HIGH,2.5247249603271484
1989,969,"35,65,68,72,10,74,52,60,61,62",200,100,30,0.5,0.3,MEDIUM,2.451953411102295
1989,969,"97,65,6,38,9,10,76,50,96",200,100,30,0.5,0.3,LOW,2.614562749862671
1989,969,"97,68,71,72,103,74,45,79,50,83,54,60,61",200,90,27,0.5,0.3,HIGH,2.5886077880859375
1989,969,"66,34,68,99,38,107,76,50,54,88,25,61",200,90,27,0.5,0.3,MEDIUM,2.628502368927002
1989,969,"97,2,68,6,103,72,108,12,84,52,91",200,90,27,0.5,0.3,LOW,2.6215195655822754
1989,969,"97,2,67,100,38,103,74,79,50,83,84",200,80,24,0.5,0.3,HIGH,2.710322380065918
1989,969,"65,6,74,79,25,33,99,52,61,62",200,80,24,0.5,0.3,MEDIUM,2.781236410140991
1989,969,"79,83,25,97,34,38,103,40,39,108,61",200,80,24,0.5,0.3,LOW,2.710186719894409
1989,969,"65,66,67,74,76,17,88,25,97,99,60",200,70,21,0.5,0.3,HIGH,2.5546441078186035
1989,969,"66,68,103,74,107,79,83,91,96",200,70,21,0.5,0.3,MEDIUM,2.679216146469116
1989,969,"100,103,74,107,76,108,50,54,88,61,96",200,60,18,0.5,0.3,HIGH,2.652289390563965
1989,969,"97,68,72,9,79,52,86,54,61,62,96",200,70,21,0.5,0.3,LOW,2.7430458068847656
1989,969,"97,100,6,76,17,84,85,91,96",200,60,18,0.5,0.3,MEDIUM,2.773024082183838
1989,969,"97,2,36,68,39,72,12,108,17,85,61",200,60,18,0.5,0.3,LOW,2.78289532661438
1989,969,"97,2,35,38,39,9,108,76,79,83,96",200,50,15,0.5,0.3,HIGH,2.932553768157959
1989,969,"97,66,99,6,11,76,50,83,84,89",200,50,15,0.5,0.3,MEDIUM,3.010411262512207
1989,969,"65,68,6,74,76,83,86,88,34,97,107,52,61",200,50,15,0.5,0.3,LOW,3.1081793308258057
1989,969,"65,2,72,12,76,85,25,97,43,45,54,60",200,40,12,0.5,0.3,MEDIUM,3.304659605026245
1989,969,"1,2,65,36,103,9,12,88,61",200,40,12,0.5,0.3,HIGH,3.3724777698516846
1989,969,"65,2,68,36,6,73,108,79,54,60,96",200,40,12,0.5,0.3,LOW,3.208841562271118
1989,969,"66,68,71,73,74,76,89,96",200,30,9,0.5,0.3,HIGH,3.4083080291748047
1989,969,"65,97,2,68,99,74,11,108,17,83,52,54,60,61",200,30,9,0.5,0.3,MEDIUM,3.195758104324341
1989,969,"2,35,65,100,97,103,9,76,52,86,25,61",200,30,9,0.5,0.3,LOW,3.3194077014923096
1989,969,"97,34,103,73,74,76,108,17,84,54,60,61",200,20,6,0.5,0.3,HIGH,3.1359612941741943
1989,969,"100,74,76,86,88,89,25,96",200,20,6,0.5,0.3,MEDIUM,3.1669116020202637
1989,969,"1,103,9,6,65,71,108,25",200,20,6,0.5,0.3,LOW,3.134007453918457
1989,969,"33,34,99,100,72,52,60,96",200,10,3,0.5,0.3,HIGH,3.1370842456817627
1989,969,"1,2,67,100,6,10,12,17,89",200,10,3,0.5,0.3,MEDIUM,3.0434162616729736
1989,969,"34,68,38,11,76,107,61,96",190,150,45,0.5,0.3,HIGH,2.140639305114746
1989,969,"1,2,68,74,88,34,96,38,103,45,61",200,10,3,0.5,0.3,LOW,2.8907663822174072
1989,969,"65,68,6,9,72,74,88,94,97,96,34,50",190,150,45,0.5,0.3,MEDIUM,1.9869239330291748
1989,969,"1,36,6,38,9,43,45,60",190,150,45,0.5,0.3,LOW,1.9659407138824463
1989,969,"34,99,2,38,6,103,71,11,76,108,15,25",190,140,42,0.5,0.3,HIGH,2.0138134956359863
1989,969,"1,2,34,68,6,39,74,43,76,45,54,32",190,140,42,0.5,0.3,MEDIUM,1.7533912658691406
1989,969,"65,10,76,86,32,97,34,52,61,62",190,140,42,0.5,0.3,LOW,1.8919847011566162
1989,969,"65,100,103,72,10,11,86,60,96",190,130,39,0.5,0.3,HIGH,1.9967479705810547
1989,969,"2,6,11,17,84,99,43,108,61",190,130,39,0.5,0.3,MEDIUM,1.9947521686553955
1989,969,"97,2,99,65,107,108,76,83,85,88,61,96",190,130,39,0.5,0.3,LOW,1.938903570175171
1989,969,"65,9,10,43,50,83,91,32,96",190,120,36,0.5,0.3,HIGH,1.9728131294250488
1989,969,"1,2,34,35,74,107,76,79,50,54,25,32",190,120,36,0.5,0.3,MEDIUM,1.9907641410827637
1989,969,"33,97,35,2,6,39,76,17,52,62",190,120,36,0.5,0.3,LOW,1.9120235443115234
1989,969,"100,6,71,65,43,108,45,76,50,85,96",190,110,33,0.5,0.3,HIGH,2.065601348876953
1989,969,"66,73,74,76,108,83,84,88,60",190,110,33,0.5,0.3,MEDIUM,2.0446174144744873
1989,969,"65,68,6,73,72,76,17,91,96,38,52,61",190,110,33,0.5,0.3,LOW,1.7813200950622559
1989,969,"97,2,67,9,10,74,107,73,83",190,100,30,0.5,0.3,HIGH,2.0117037296295166
1989,969,"2,74,11,10,17,38,52,60",190,100,30,0.5,0.3,MEDIUM,1.968818187713623
1989,969,"1,2,34,65,97,72,12,79,17,54,25",190,100,30,0.5,0.3,LOW,1.8950159549713135
1989,969,"65,1,6,72,83,25,94,96,97,38,54",190,90,27,0.5,0.3,HIGH,2.0226669311523438
1950,950,"2,6,74,10,17,85,25,96,33,43,50,54,61",190,90,27,0.5,0.3,MEDIUM,2.050626754760742
1989,969,"1,6,72,74,85,103,108,50,54",190,90,27,0.5,0.3,LOW,2.0725674629211426
1989,969,"65,99,6,103,38,74,50,86,89,61,96",190,80,24,0.5,0.3,HIGH,2.0895233154296875
1911,931,"1,6,72,10,96,34,100,40,43,54",190,80,24,0.5,0.3,MEDIUM,2.0466392040252686
1989,969,"65,2,100,38,6,74,11,76,50,96,32",190,70,21,0.5,0.3,HIGH,1.9020240306854248
1989,969,"2,68,9,10,86,25,96,97,34,99,38,107,61",190,80,24,0.5,0.3,LOW,2.028684377670288
1989,969,"72,9,74,11,79,84,89,60,61",190,70,21,0.5,0.3,MEDIUM,2.154310941696167
1989,969,"68,38,103,9,43,50,86,91",190,70,21,0.5,0.3,LOW,2.168243169784546
1989,969,"1,2,33,36,38,10,76,17,25,61,32",190,60,18,0.5,0.3,HIGH,2.0505571365356445
1989,969,"97,39,10,11,83,84,86,25,91,61",190,60,18,0.5,0.3,MEDIUM,2.094440221786499
1989,969,"1,66,65,68,6,103,79,17,50,25,91",190,60,18,0.5,0.3,LOW,2.134331464767456
1989,969,"6,83,86,25,34,39,103,107,108,45,50,61",190,50,15,0.5,0.3,HIGH,2.121368408203125
1989,969,"97,100,68,6,103,9,10,88,89,61,96",190,50,15,0.5,0.3,MEDIUM,2.0445737838745117
1989,969,"97,99,1,72,73,74,43,76,12,15,50",190,50,15,0.5,0.3,LOW,2.1582701206207275
1989,969,"97,36,103,9,108,10,79,50,52",190,40,12,0.5,0.3,HIGH,2.208077907562256
1989,969,"1,68,72,89,32,96,103",190,40,12,0.5,0.3,MEDIUM,2.1302850246429443
1989,969,"1,65,36,72,74,54,88,61,32",190,40,12,0.5,0.3,LOW,2.1003663539886475
1989,969,"97,34,67,38,40,74,107,76,43,61,96",190,30,9,0.5,0.3,HIGH,2.3457109928131104
1989,969,"2,100,68,6,108,79,17,52,54,88,25,61",190,30,9,0.5,0.3,MEDIUM,2.2449791431427
1989,969,"6,40,74,17,50,85,25,91,94",190,30,9,0.5,0.3,LOW,2.2539563179016113
1989,969,"65,2,99,103,39,74,108,83,85,91",190,20,6,0.5,0.3,HIGH,2.152228355407715
1989,969,"2,68,72,74,76,79,17,25,91,96,100,43,54,61",190,20,6,0.5,0.3,MEDIUM,2.2709288597106934
1989,969,"65,6,72,10,76,86,25,96,97,35,38,50,54,60,61",190,20,6,0.5,0.3,LOW,2.245993137359619
1989,969,"1,2,36,6,10,43,11,15,79,54,25",190,10,3,0.5,0.3,HIGH,2.3523991107940674
1989,969,"97,6,74,43,108,15,83,52,25,62",180,150,45,0.5,0.3,HIGH,1.731215238571167
1989,969,"2,68,11,17,85,25,91,96,97,34,35",180,150,45,0.5,0.3,MEDIUM,1.5566818714141846
