PROFIT,WEIGHT,ITEMS,NB_GENERATION,NB_POPULATION,NB_BEST,PROBA_CROSSOVER,PROBA_MUTATION,TYPE_INIT_POP,TIME_EXECUTION
970,970,24,160,60,400,0.6,0.7,LOW,0.039893388748168945
970,970,446,160,60,400,0.6,0.6,LOW,0.039893388748168945
4400,4540,"837,429,112,273,213,149,599,315,956",160,60,400,0.6,0.6,HIGH,0.04687333106994629
2231,2231,"425,733,310",160,60,400,0.6,0.6,MEDIUM,0.047872066497802734
4324,4548,"673,653,399,496,884,567,505,699",160,60,400,0.6,0.5,HIGH,0.03989267349243164
2238,2266,"433,858,371,96",160,60,400,0.6,0.5,MEDIUM,0.047872304916381836
970,970,158,160,60,400,0.6,0.5,LOW,0.039893150329589844
4317,4513,"741,38,136,653,883,84,856,91,158",160,60,400,0.6,0.4,HIGH,0.04288482666015625
970,970,381,160,60,400,0.6,0.4,LOW,0.03789854049682617
2231,2231,"345,362,875,628",160,60,400,0.6,0.4,MEDIUM,0.0468745231628418
4386,4470,"226,935,487,283,492,435,599,952,923,444,989",160,60,400,0.6,0.3,HIGH,0.048871755599975586
2186,2200,"575,375,830,663",160,60,400,0.6,0.3,MEDIUM,0.04388260841369629
970,970,178,160,60,400,0.6,0.3,LOW,0.04089045524597168
4279,4517,"677,486,263,861,941,787,853,317,381,128",160,60,400,0.6,0.2,HIGH,0.04388236999511719
2148,2204,"877,77,432,147,831,544",160,60,400,0.6,0.2,MEDIUM,0.039893150329589844
970,970,244,160,60,400,0.6,0.2,LOW,0.03989267349243164
2231,2231,"945,556,869",160,60,400,0.6,0.1,MEDIUM,0.03690218925476074
4514,4528,"673,218,263,808,203,749,55,791,90",160,60,400,0.6,0.1,HIGH,0.046875
970,970,801,160,60,400,0.6,0.1,LOW,0.04089021682739258
970,970,692,160,60,400,0.5,1.0,LOW,0.0359034538269043
4476,4532,"939,459,685,943,784,275,470,534,538,701",160,60,400,0.5,1.0,HIGH,0.04886937141418457
2193,2235,"167,685,147,28,862",160,60,400,0.5,1.0,MEDIUM,0.0468747615814209
4362,4544,"613,903,8,361,360,460,944,277,789,544",160,60,400,0.5,0.9,HIGH,0.04886937141418457
970,970,234,160,60,400,0.5,0.9,LOW,0.04089045524597168
2231,2231,"933,264,563,662,986,800",160,60,400,0.5,0.9,MEDIUM,0.048868656158447266
4317,4513,"833,707,867,807,647,267,753,85,758,245,575",160,60,400,0.5,0.8,HIGH,0.04487967491149902
2155,2239,"65,402,925,640",160,60,400,0.5,0.8,MEDIUM,0.04886913299560547
970,970,735,160,60,400,0.5,0.8,LOW,0.0498661994934082
4469,4497,"898,163,995,873,817,849,436,633,797",160,60,400,0.5,0.7,HIGH,0.049866437911987305
970,970,961,160,60,400,0.5,0.7,LOW,0.04089093208312988
2238,2266,"929,979,577,888",160,60,400,0.5,0.7,MEDIUM,0.047872066497802734
4386,4470,"935,752,149,474,863,736",160,60,400,0.5,0.6,HIGH,0.03789877891540527
2155,2239,"920,867,623,128",160,60,400,0.5,0.6,MEDIUM,0.04787158966064453
970,970,110,160,60,400,0.5,0.6,LOW,0.039893388748168945
970,970,249,160,60,400,0.5,0.5,LOW,0.03390908241271973
2193,2235,"457,490,681,79,689",160,60,400,0.5,0.4,MEDIUM,0.03391075134277344
4400,4540,"260,583,234,110,785,249,893",160,60,400,0.5,0.5,HIGH,0.04886960983276367
2231,2231,"425,814,473",160,60,400,0.5,0.5,MEDIUM,0.047872304916381836
4355,4509,"259,521,782,270,239,725,762,375,186",160,60,400,0.5,0.4,HIGH,0.046874284744262695
970,970,381,160,60,400,0.5,0.4,LOW,0.04487943649291992
4400,4540,"193,38,999,719,214,892,831",160,60,400,0.5,0.3,HIGH,0.04587745666503906
4327,4369,"934,520,457,874,330,79,787,188,830",160,60,400,0.5,0.2,HIGH,0.036900997161865234
970,970,390,160,60,400,0.5,0.3,LOW,0.03989362716674805
2231,2231,"709,182,175,200",160,60,400,0.5,0.3,MEDIUM,0.04886937141418457
2238,2266,"809,458,171,591,406",160,60,400,0.5,0.2,MEDIUM,0.04188799858093262
970,970,672,160,60,400,0.5,0.2,LOW,0.04089045524597168
4400,4540,"913,338,114,821,599,220,605,159",160,60,400,0.5,0.1,HIGH,0.04587745666503906
2231,2231,"529,403,359,883",160,60,400,0.5,0.1,MEDIUM,0.04587745666503906
970,970,129,160,60,400,0.5,0.1,LOW,0.04089069366455078
4341,4439,"770,645,743,125,630,413,30",160,60,400,0.4,1.0,HIGH,0.038895606994628906
970,970,158,160,60,400,0.4,1.0,LOW,0.03390932083129883
2231,2231,"898,692,736",160,60,400,0.4,1.0,MEDIUM,0.039893150329589844
4362,4544,"737,424,232,843,275,243,24",160,60,400,0.4,0.9,HIGH,0.04787135124206543
2231,2231,"603,182,279,592",160,60,400,0.4,0.9,MEDIUM,0.04787158966064453
4438,4536,"161,740,263,362,722,564,310",160,60,400,0.4,0.8,HIGH,0.036901235580444336
970,970,250,160,60,400,0.4,0.9,LOW,0.04288530349731445
970,970,446,160,60,400,0.4,0.8,LOW,0.0388948917388916
4462,4462,"716,17,338,307,537,122,764",160,60,400,0.4,0.7,HIGH,0.04188799858093262
2148,2204,"677,201,876,719,856",160,60,400,0.4,0.8,MEDIUM,0.047872304916381836
2200,2270,"776,712,563,148,701",160,60,400,0.4,0.7,MEDIUM,0.04886889457702637
4362,4544,"582,678,105,461,845,303,687,914,791,379,924,319,576",160,60,400,0.4,0.6,HIGH,0.034906625747680664
970,970,585,160,60,400,0.4,0.7,LOW,0.032911062240600586
970,970,446,160,60,400,0.4,0.6,LOW,0.03889608383178711
2200,2270,"900,42,13,814,751",160,60,400,0.4,0.6,MEDIUM,0.04787254333496094
2231,2231,"238,315,198,503",160,60,400,0.4,0.5,MEDIUM,0.04487919807434082
4438,4536,"129,577,487,650,495,822,570,220,574",160,60,400,0.4,0.5,HIGH,0.047872066497802734
970,970,201,160,60,400,0.4,0.5,LOW,0.039893150329589844
970,970,309,160,60,400,0.4,0.4,LOW,0.03390932083129883
4469,4497,"479,359,743,201,714,808,939,351",160,60,400,0.4,0.4,HIGH,0.04886889457702637
2238,2266,"613,550,585,177,948",160,60,400,0.4,0.4,MEDIUM,0.04388284683227539
970,970,457,160,60,400,0.4,0.3,LOW,0.02892303466796875
4514,4528,"326,550,104,744,262,530,371,631",160,60,400,0.4,0.3,HIGH,0.04886913299560547
2134,2134,"609,675,719,657,563,52",160,60,400,0.4,0.3,MEDIUM,0.04787135124206543
4334,4404,"993,131,837,558,112,912,978,503,248,55,187",160,60,400,0.4,0.2,HIGH,0.0498661994934082
4469,4497,"225,930,486,989,45,110,398,886,413,414",160,60,400,0.4,0.1,HIGH,0.034906864166259766
970,970,129,160,60,400,0.4,0.2,LOW,0.04188799858093262
2231,2231,"285,510,288",160,60,400,0.4,0.2,MEDIUM,0.04787158966064453
2200,2270,"201,66,640",160,60,400,0.4,0.1,MEDIUM,0.044879913330078125
970,970,890,160,60,400,0.4,0.1,LOW,0.038895606994628906
4286,4552,"675,197,614,903,808,364,782,911,243,630,567,187",160,60,400,0.3,1.0,HIGH,0.04886937141418457
970,970,149,160,60,400,0.3,1.0,LOW,0.03789806365966797
2231,2231,"177,362,995",160,60,400,0.3,1.0,MEDIUM,0.045877695083618164
4438,4536,"485,715,908,945,437,800",160,60,400,0.3,0.9,HIGH,0.047872066497802734
2200,2270,"995,105,10,781,946",160,60,400,0.3,0.9,MEDIUM,0.0468745231628418
970,970,874,160,60,400,0.3,0.9,LOW,0.04089069366455078
4362,4544,"834,105,650,492,751,433,178,924,511",160,60,400,0.3,0.8,HIGH,0.0359039306640625
970,970,457,160,60,400,0.3,0.8,LOW,0.029920101165771484
2231,2231,"441,298,919,424",160,60,400,0.3,0.8,MEDIUM,0.04188847541809082
2238,2266,"459,205,109,158",160,60,400,0.3,0.7,MEDIUM,0.0359034538269043
4462,4462,"772,933,746,658,244,791",160,60,400,0.3,0.7,HIGH,0.04787182807922363
970,970,692,160,60,400,0.3,0.7,LOW,0.03889584541320801
2238,2266,"129,144,109,496",160,60,400,0.3,0.6,MEDIUM,0.04089045524597168
4476,4532,"612,228,335,722,340,600,925",160,60,400,0.3,0.6,HIGH,0.047872066497802734
970,970,129,160,60,400,0.3,0.6,LOW,0.0359044075012207
4355,4509,"705,741,392,394,587,145,662,952,411,28,94",160,60,400,0.3,0.5,HIGH,0.05086350440979004
970,970,298,160,60,400,0.3,0.5,LOW,0.03889584541320801
970,970,991,160,60,400,0.3,0.4,LOW,0.03191399574279785
2231,2231,"714,940,326,503",160,60,400,0.3,0.5,MEDIUM,0.04787135124206543
4476,4532,"929,485,262,838,72,755,371,408,92",160,60,400,0.3,0.4,HIGH,0.04288482666015625
2231,2231,"763,782,603",160,60,400,0.3,0.4,MEDIUM,0.046874284744262695
4400,4540,"930,166,941,401,529,83,85,151,247,606,831",160,60,400,0.3,0.3,HIGH,0.04587697982788086
970,970,234,160,60,400,0.3,0.3,LOW,0.036900997161865234
970,970,577,160,60,400,0.3,0.2,LOW,0.03091716766357422
2231,2231,"251,140,782",160,60,400,0.3,0.3,MEDIUM,0.046875
4431,4501,"6,8,575,655,976,883,629,639",160,60,400,0.3,0.2,HIGH,0.044878244400024414
2231,2231,"844,581,479",160,60,400,0.3,0.2,MEDIUM,0.04487967491149902
4476,4532,"452,6,746,492,653,791,381",160,60,400,0.3,0.1,HIGH,0.04886913299560547
2231,2231,"710,808,137,490,986",160,60,400,0.3,0.1,MEDIUM,0.04487967491149902
970,970,348,160,60,400,0.3,0.1,LOW,0.03889751434326172
4476,4532,"702,426,874,76,597,286,414,319",160,60,400,0.2,1.0,HIGH,0.04587745666503906
970,970,486,160,60,400,0.2,1.0,LOW,0.0359039306640625
2231,2231,"529,74,737",160,60,400,0.2,1.0,MEDIUM,0.044879913330078125
4386,4470,"961,250,200,490,907,721,922,27,831",160,60,400,0.2,0.9,HIGH,0.046874284744262695
970,970,437,160,60,400,0.2,0.9,LOW,0.03490638732910156
2231,2231,"356,791,248",160,60,400,0.2,0.9,MEDIUM,0.04188370704650879
970,970,279,160,60,400,0.2,0.8,LOW,0.03191423416137695
4227,4451,"353,450,293,282,137,109,623,593,595,21,506",160,60,400,0.2,0.8,HIGH,0.04787182807922363
2200,2270,"929,647,616,81,690,954,288",160,60,400,0.2,0.8,MEDIUM,0.04587674140930176
4400,4540,"865,743,362,203,814,50,927,864",160,60,400,0.2,0.7,HIGH,0.04587697982788086
2162,2274,"3,869,613,106,734",160,60,400,0.2,0.7,MEDIUM,0.04089069366455078
970,970,701,160,60,400,0.2,0.7,LOW,0.04089045524597168
4400,4540,"645,71,713,73,560,916,980,800",160,60,400,0.2,0.6,HIGH,0.047872304916381836
970,970,713,160,60,400,0.2,0.6,LOW,0.03291177749633789
2231,2231,"663,695,662,487",160,60,400,0.2,0.6,MEDIUM,0.04787158966064453
970,970,17,160,60,400,0.2,0.5,LOW,0.035904645919799805
2231,2231,"898,83,140,544",160,60,400,0.2,0.5,MEDIUM,0.04487967491149902
4348,4474,"547,230,455,264,780,949,991,310,502,31",160,60,400,0.2,0.5,HIGH,0.048868656158447266
4476,4532,"577,609,74,875,590,347,848,723,315",160,60,400,0.2,0.4,HIGH,0.04089093208312988
970,970,640,160,60,400,0.2,0.4,LOW,0.0388951301574707
2141,2169,"505,423,310,575",160,60,400,0.2,0.4,MEDIUM,0.04587721824645996
4341,4439,"129,681,459,946,309,951,316,415",160,60,400,0.2,0.3,HIGH,0.04288482666015625
970,970,298,160,60,400,0.2,0.3,LOW,0.03889608383178711
4275,4303,"610,516,114,19,791,188,736",160,60,400,0.2,0.2,HIGH,0.041887760162353516
2231,2231,"768,61,639,160",160,60,400,0.2,0.3,MEDIUM,0.048868656158447266
2231,2231,"961,697,32",160,60,400,0.2,0.2,MEDIUM,0.04587697982788086
970,970,849,160,60,400,0.2,0.2,LOW,0.039893388748168945
4324,4548,"651,623,816,370,629,603,601,443,732",160,60,400,0.2,0.1,HIGH,0.039893150329589844
970,970,200,160,60,400,0.2,0.1,LOW,0.04089045524597168
2231,2231,"794,83,428,776",160,60,400,0.2,0.1,MEDIUM,0.050864219665527344
2238,2266,"97,329,822,538,736",160,60,400,0.1,1.0,MEDIUM,0.03490614891052246
970,970,479,160,60,400,0.1,1.0,LOW,0.038895606994628906
4400,4540,"740,709,966,73,585,308,953,825",160,60,400,0.1,1.0,HIGH,0.04687309265136719
2186,2200,"993,242,674,352",160,60,400,0.1,0.9,MEDIUM,0.04388236999511719
4324,4548,"551,743,297,77,976,690,884,119,441,634,512",160,60,400,0.1,0.9,HIGH,0.04886913299560547
970,970,158,160,60,400,0.1,0.9,LOW,0.03789877891540527
4514,4528,"673,200,713,13,758,954,892,256",160,60,400,0.1,0.8,HIGH,0.04089045524597168
2238,2266,"629,341,862,223,736",160,60,400,0.1,0.8,MEDIUM,0.04288530349731445
4303,4443,"929,291,361,494,623,910,694,569",160,60,400,0.1,0.7,HIGH,0.03789830207824707
970,970,825,160,60,400,0.1,0.8,LOW,0.03989267349243164
970,970,737,160,60,400,0.1,0.7,LOW,0.04089021682739258
2072,2212,"601,530,783,488",160,60,400,0.1,0.7,MEDIUM,0.0468745231628418
970,970,250,160,60,400,0.1,0.6,LOW,0.03390908241271973
4400,4540,"226,359,298,234,912,408,221",160,60,400,0.1,0.6,HIGH,0.0498659610748291
2231,2231,"227,52,238,944",160,60,400,0.1,0.6,MEDIUM,0.047872066497802734
4462,4462,"837,6,658,275,694,952,60",160,60,400,0.1,0.5,HIGH,0.04188799858093262
2231,2231,"986,60,613,104",160,60,400,0.1,0.5,MEDIUM,0.04388260841369629
970,970,702,160,60,400,0.1,0.5,LOW,0.032913923263549805
4400,4540,"161,386,260,556,79,854,187,158",160,60,400,0.1,0.4,HIGH,0.0498661994934082
970,970,437,160,60,400,0.1,0.3,LOW,0.02593064308166504
970,970,692,160,60,400,0.1,0.4,LOW,0.03889632225036621
2238,2266,"125,893,860,21",160,60,400,0.1,0.4,MEDIUM,0.046875
4324,4548,"357,361,178,402,883,632,350,960",160,60,400,0.1,0.3,HIGH,0.04787158966064453
2186,2200,"39,971,944,17,53",160,60,400,0.1,0.3,MEDIUM,0.04787182807922363
4431,4501,"893,234,335,214,282,285,447,896",160,60,400,0.1,0.2,HIGH,0.04487967491149902
970,970,390,160,60,400,0.1,0.2,LOW,0.03291177749633789
2117,2243,"291,41,753,503,255",160,60,400,0.1,0.2,MEDIUM,0.04288506507873535
970,970,17,160,60,400,0.1,0.1,LOW,0.03191399574279785
4393,4505,"621,557,816,113,787,316,96,960",160,60,400,0.1,0.1,HIGH,0.047872066497802734
2134,2134,"413,815,960",160,60,400,0.1,0.1,MEDIUM,0.04787135124206543
4324,4548,"1,962,290,389,230,45,341,726,887,149",160,60,400,0.0,1.0,HIGH,0.04887056350708008
970,970,201,160,60,400,0.0,1.0,LOW,0.03789806365966797
2155,2239,"178,394,700,333",160,60,400,0.0,1.0,MEDIUM,0.049866437911987305
970,970,238,160,60,400,0.0,0.9,LOW,0.032912254333496094
4317,4513,"226,542,996,485,837,13,54,407,662,377,570,478",160,60,400,0.0,0.9,HIGH,0.05086374282836914
2193,2235,"17,746,155,127",160,60,400,0.0,0.9,MEDIUM,0.0478668212890625
4362,4544,"390,680,585,781,143,147,307,247,59",160,60,400,0.0,0.8,HIGH,0.04886889457702637
4296,4408,"356,485,298,749,750,495,724,213",160,60,400,0.0,0.7,HIGH,0.03490805625915527
970,970,446,160,60,400,0.0,0.8,LOW,0.03889608383178711
2231,2231,"250,366,158,400",160,60,400,0.0,0.8,MEDIUM,0.04886913299560547
970,970,298,160,60,400,0.0,0.7,LOW,0.0359034538269043
2200,2270,"99,774,429,46,949,700",160,60,400,0.0,0.7,MEDIUM,0.04886913299560547
4431,4501,"193,931,144,305,978,438,695,988",160,60,400,0.0,0.6,HIGH,0.04787135124206543
970,970,110,160,60,400,0.0,0.6,LOW,0.03390932083129883
2238,2266,"368,948,566,155,735",160,60,400,0.0,0.6,MEDIUM,0.04288649559020996
4424,4466,"385,585,429,878,848,310,439,345,90,800",160,60,400,0.0,0.5,HIGH,0.04089021682739258
2231,2231,"733,446,495",160,60,400,0.0,0.5,MEDIUM,0.04388260841369629
970,970,692,160,60,400,0.0,0.5,LOW,0.04089069366455078
970,970,298,160,60,400,0.0,0.4,LOW,0.0359036922454834
4372,4400,"961,802,870,726,439,319,800",160,60,400,0.0,0.3,HIGH,0.03490710258483887
4462,4462,"814,112,694,791,479",160,60,400,0.0,0.4,HIGH,0.05086398124694824
2231,2231,"920,475,973,496",160,60,400,0.0,0.4,MEDIUM,0.04886794090270996
970,970,825,160,60,400,0.0,0.3,LOW,0.04089045524597168
2238,2266,"273,324,214,776",160,60,400,0.0,0.3,MEDIUM,0.04886960983276367
970,970,640,160,60,400,0.0,0.2,LOW,0.031914710998535156
4400,4540,"68,645,809,331,814,79",160,60,400,0.0,0.2,HIGH,0.051860809326171875
4386,4470,"803,260,709,807,295,715,502,407,218,954",160,60,400,0.0,0.1,HIGH,0.03889608383178711
2231,2231,"275,941,319",160,60,400,0.0,0.2,MEDIUM,0.05086350440979004
2200,2270,"230,941,46,916,126,95",160,60,400,0.0,0.1,MEDIUM,0.04787182807922363
970,970,874,160,60,400,0.0,0.1,LOW,0.04288482666015625
4362,4544,"482,773,101,298,433,147,285",160,60,200,1.0,1.0,HIGH,0.0498661994934082
970,970,801,160,60,200,1.0,1.0,LOW,0.03390955924987793
2231,2231,"931,458,596,537,570",160,60,200,1.0,1.0,MEDIUM,0.043882131576538086
2231,2231,"155,740,485",160,60,200,1.0,0.9,MEDIUM,0.03989267349243164
4362,4544,"321,198,678,554,811,13,947,373,381",160,60,200,1.0,0.9,HIGH,0.04886937141418457
970,970,585,160,60,200,1.0,0.9,LOW,0.03989291191101074
4258,4412,"98,228,262,459,876,655,496,439,728,858,90",160,60,200,1.0,0.8,HIGH,0.046874284744262695
970,970,874,160,60,200,1.0,0.8,LOW,0.03989291191101074
2200,2270,"969,494,178,886,187",160,60,200,1.0,0.8,MEDIUM,0.04787182807922363
4362,4544,"483,131,516,750,142,147,565,182,444,990",160,60,200,1.0,0.7,HIGH,0.04188799858093262
2231,2231,"954,251,710",160,60,200,1.0,0.7,MEDIUM,0.043882131576538086
970,970,702,160,60,200,1.0,0.7,LOW,0.04089045524597168
4355,4509,"393,714,138,77,338,659,851,822,956",160,60,200,1.0,0.6,HIGH,0.0468745231628418
970,970,250,160,60,200,1.0,0.6,LOW,0.03390860557556152
2186,2200,"545,510,63,584",160,60,200,1.0,0.6,MEDIUM,0.0468745231628418
2238,2266,"964,906,44,145,433,734",160,60,200,1.0,0.5,MEDIUM,0.0359041690826416
4438,4536,"545,518,362,75,140,312,509,766,799",160,60,200,1.0,0.5,HIGH,0.05086326599121094
970,970,249,160,60,200,1.0,0.5,LOW,0.04089212417602539
970,970,201,160,60,200,1.0,0.4,LOW,0.039893150329589844
2231,2231,"481,34,68,413",160,60,200,1.0,0.4,MEDIUM,0.0468747615814209
4279,4517,"545,740,166,392,12,973,432,402,183,248,159",160,60,200,1.0,0.4,HIGH,0.04986715316772461
2200,2270,"585,284,110",160,60,200,1.0,0.3,MEDIUM,0.03889608383178711
970,970,178,160,60,200,1.0,0.3,LOW,0.027925729751586914
4234,4486,"161,516,135,137,204,696,857,731,220",160,60,200,1.0,0.3,HIGH,0.046874284744262695
4476,4532,"1,545,34,784,304,691,797,286,96",160,60,200,1.0,0.2,HIGH,0.04886889457702637
2231,2231,"949,695,200",160,60,200,1.0,0.1,MEDIUM,0.030916929244995117
970,970,821,160,60,200,1.0,0.2,LOW,0.03989362716674805
2238,2266,"450,933,911,656,440,858",160,60,200,1.0,0.2,MEDIUM,0.04787158966064453
970,970,961,160,60,200,1.0,0.1,LOW,0.03789877891540527
4438,4536,"546,709,71,840,617,330,270,527,886,694,699",160,60,200,1.0,0.1,HIGH,0.04587697982788086
4348,4474,"194,136,715,112,340,408,889,606",160,60,200,0.9,1.0,HIGH,0.0498659610748291
970,970,960,160,60,200,0.9,1.0,LOW,0.036900997161865234
970,970,234,160,60,200,0.9,0.9,LOW,0.02593064308166504
2231,2231,"669,117,448",160,60,200,0.9,1.0,MEDIUM,0.0468747615814209
4279,4517,"867,294,328,844,878,177,213,408,953,442,415",160,60,200,0.9,0.9,HIGH,0.046875
2231,2231,"770,76,596,437",160,60,200,0.9,0.9,MEDIUM,0.04587697982788086
4362,4544,"993,292,616,137,619,205,697,186,443,512",160,60,200,0.9,0.8,HIGH,0.04986715316772461
2200,2270,"381,893,679,432",160,60,200,0.9,0.8,MEDIUM,0.047872066497802734
970,970,890,160,60,200,0.9,0.8,LOW,0.04089045524597168
970,970,129,160,60,200,0.9,0.7,LOW,0.03490591049194336
4334,4404,"3,427,846,336,945,151,90,381,926",160,60,200,0.9,0.7,HIGH,0.05086374282836914
2200,2270,"338,906,772,216",160,60,200,0.9,0.7,MEDIUM,0.04886984825134277
4400,4540,"66,935,46,208,912,977,149,607,256",160,60,200,0.9,0.6,HIGH,0.0468752384185791
2155,2239,"609,323,295,672",160,60,200,0.9,0.6,MEDIUM,0.03889584541320801
970,970,437,160,60,200,0.9,0.6,LOW,0.04288458824157715
970,970,960,160,60,200,0.9,0.5,LOW,0.030916690826416016
4469,4497,"898,227,311,540,986,316,413,381",160,60,200,0.9,0.5,HIGH,0.05086350440979004
2231,2231,"225,642,144,113,886",160,60,200,0.9,0.5,MEDIUM,0.04587745666503906
970,970,890,160,60,200,0.9,0.4,LOW,0.03989291191101074
4241,4521,"68,325,326,104,369,24,824,411",160,60,200,0.9,0.4,HIGH,0.05186128616333008
2200,2270,"962,540,174,344",160,60,200,0.9,0.4,MEDIUM,0.04587531089782715
4348,4474,"230,840,488,174,310,855,508,864",160,60,200,0.9,0.3,HIGH,0.04089021682739258
970,970,995,160,60,200,0.9,0.3,LOW,0.03989267349243164
2162,2274,"902,425,786,596,887,762,29",160,60,200,0.9,0.3,MEDIUM,0.04886889457702637
970,970,825,160,60,200,0.9,0.2,LOW,0.02892279624938965
4362,4544,"135,683,941,692,122,28,991",160,60,200,0.9,0.2,HIGH,0.05086350440979004
2238,2266,"933,999,301,753,414",160,60,200,0.9,0.2,MEDIUM,0.04487943649291992
4462,4462,"834,486,295,177,371,566,60,797",160,60,200,0.9,0.1,HIGH,0.04388284683227539
2231,2231,"623,348,639",160,60,200,0.9,0.1,MEDIUM,0.04787182807922363
970,970,362,160,60,200,0.9,0.1,LOW,0.03789806365966797
4348,4474,"675,842,396,12,912,307,475,861",160,60,200,0.8,1.0,HIGH,0.0468747615814209
2231,2231,"162,675,920,856,634,828,926",160,60,200,0.8,1.0,MEDIUM,0.04886913299560547
970,970,816,160,60,200,0.8,1.0,LOW,0.03989291191101074
4400,4540,"581,808,393,12,145,147,725,188,669,350",160,60,200,0.8,0.9,HIGH,0.041887521743774414
2162,2274,"890,99,677,638",160,60,200,0.8,0.9,MEDIUM,0.03889632225036621
970,970,702,160,60,200,0.8,0.9,LOW,0.03889608383178711
2231,2231,"425,428,673",160,60,200,0.8,0.8,MEDIUM,0.03789854049682617
4317,4513,"993,836,837,251,302,14,894,154,219,61,862,58",160,60,200,0.8,0.8,HIGH,0.0498661994934082
970,970,234,160,60,200,0.8,0.8,LOW,0.04089021682739258
4424,4466,"929,356,869,934,777,182,599,952,92",160,60,200,0.8,0.7,HIGH,0.04487967491149902
2148,2204,"449,516,454,939,846,789",160,60,200,0.8,0.7,MEDIUM,0.04787111282348633
970,970,672,160,60,200,0.8,0.7,LOW,0.037897348403930664
4286,4552,"162,522,747,781,471,119,343,922,444",160,60,200,0.8,0.6,HIGH,0.04288530349731445
2238,2266,"737,11,324,549",160,60,200,0.8,0.6,MEDIUM,0.04188942909240723
970,970,701,160,60,200,0.8,0.6,LOW,0.03989362716674805
4355,4509,"774,712,361,907,111,560,178,820,757,344",160,60,200,0.8,0.5,HIGH,0.04886770248413086
2231,2231,"672,119,919,999",160,60,200,0.8,0.5,MEDIUM,0.046874284744262695
970,970,672,160,60,200,0.8,0.5,LOW,0.04089069366455078
4341,4439,"321,97,170,782,910,91,860",160,60,200,0.8,0.4,HIGH,0.044879913330078125
970,970,446,160,60,200,0.8,0.4,LOW,0.028922319412231445
2231,2231,"125,982,743,120",160,60,200,0.8,0.4,MEDIUM,0.04188799858093262
4424,4466,"578,228,144,243,182,856,701,639,288",160,60,200,0.8,0.3,HIGH,0.0498661994934082
4431,4501,"995,679,28,938,279,444,639",160,60,200,0.8,0.2,HIGH,0.038895368576049805
970,970,701,160,60,200,0.8,0.3,LOW,0.041886329650878906
2238,2266,"99,170,368,787,923,926",160,60,200,0.8,0.3,MEDIUM,0.04886960983276367
970,970,212,160,60,200,0.8,0.2,LOW,0.03989291191101074
2162,2274,"365,122,5,874",160,60,200,0.8,0.2,MEDIUM,0.044879913330078125
4424,4466,"490,366,175,784,177,851,980,663,92,798",160,60,200,0.8,0.1,HIGH,0.05086374282836914
2238,2266,"324,622,369,883,822",160,60,200,0.8,0.1,MEDIUM,0.0468745231628418
970,970,250,160,60,200,0.8,0.1,LOW,0.04188799858093262
2231,2231,"882,99,212,398",160,60,200,0.7,1.0,MEDIUM,0.03789877891540527
4362,4544,"322,202,428,557,174,534,953,922,124",160,60,200,0.7,1.0,HIGH,0.04188823699951172
970,970,825,160,60,200,0.7,1.0,LOW,0.04089045524597168
4272,4482,"161,936,141,401,664,666,540,701,572",160,60,200,0.7,0.9,HIGH,0.05086374282836914
2231,2231,"450,413,174",160,60,200,0.7,0.9,MEDIUM,0.049866437911987305
970,970,510,160,60,200,0.7,0.9,LOW,0.041887521743774414
4469,4497,"260,200,301,14,366,690,503,441,91,220,800",160,60,200,0.7,0.8,HIGH,0.04089093208312988
970,970,874,160,60,200,0.7,0.8,LOW,0.03889584541320801
2200,2270,"42,701,797,382",160,60,200,0.7,0.8,MEDIUM,0.047872066497802734
4355,4509,"673,611,492,177,147,599,793,797,63",160,60,200,0.7,0.7,HIGH,0.041887760162353516
2155,2239,"282,534,3,462",160,60,200,0.7,0.7,MEDIUM,0.043882131576538086
970,970,640,160,60,200,0.7,0.7,LOW,0.03789877891540527
2162,2274,"613,117,952,412,191,32",160,60,200,0.7,0.6,MEDIUM,0.03789925575256348
970,970,129,160,60,200,0.7,0.6,LOW,0.04089045524597168
4476,4532,"772,902,303,112,21,534,954",160,60,200,0.7,0.6,HIGH,0.050864458084106445
2134,2134,"186,973,925,406",160,60,200,0.7,0.5,MEDIUM,0.04089093208312988
4476,4532,"481,163,710,361,586,301,749,278,599",160,60,200,0.7,0.5,HIGH,0.049868106842041016
970,970,640,160,60,200,0.7,0.5,LOW,0.04188895225524902
4317,4513,"772,870,774,458,236,753,850,920,125",160,60,200,0.7,0.4,HIGH,0.04886913299560547
970,970,250,160,60,200,0.7,0.4,LOW,0.03889608383178711
2200,2270,"321,482,203,366,911,949,346",160,60,200,0.7,0.4,MEDIUM,0.047872066497802734
970,970,614,160,60,200,0.7,0.3,LOW,0.03091740608215332
4393,4505,"833,961,354,902,424,310,797,254",160,60,200,0.7,0.3,HIGH,0.04488015174865723
2238,2266,"933,83,439,186,347",160,60,200,0.7,0.3,MEDIUM,0.041887760162353516
4317,4513,"354,166,104,425,335,239,507,731,92",160,60,200,0.7,0.2,HIGH,0.049866437911987305
970,970,17,160,60,200,0.7,0.1,LOW,0.02293848991394043
2231,2231,"226,484,424,563,91",160,60,200,0.7,0.2,MEDIUM,0.04787158966064453
873,873,242,160,60,200,0.7,0.2,LOW,0.04089045524597168
2238,2266,"726,354,178,230",160,60,200,0.7,0.1,MEDIUM,0.04188823699951172
