PROFIT,WEIGHT,ITEMS,NB_GENERATION,NB_POPULATION,NB_BEST,PROBA_CROSSOVER,PROBA_MUTATION,TYPE_INIT_POP,TIME_EXECUTION
873,873,214,180,20,200,0.5,0.3,LOW,0.013062238693237305
2044,2072,"969,666,597,646",180,20,200,0.5,0.3,MEDIUM,0.015056848526000977
4189,4455,"893,170,875,652,172,625,403,243,572,925",180,10,900,0.5,0.3,HIGH,0.006981372833251953
2072,2212,"937,398,626,82,822,470",180,10,900,0.5,0.3,MEDIUM,0.007978200912475586
4268,4268,"673,610,487,400,945,825,91",180,10,850,0.5,0.3,HIGH,0.005031585693359375
970,970,381,180,10,900,0.5,0.3,LOW,0.007025957107543945
2041,2251,"122,764,37,456",180,10,850,0.5,0.3,MEDIUM,0.005030393600463867
970,970,735,180,10,850,0.5,0.3,LOW,0.005025386810302734
4116,4284,"1,97,270,209,689,378,923,448",180,10,800,0.5,0.3,HIGH,0.004027843475341797
2065,2177,"418,907,188,253,896",180,10,800,0.5,0.3,MEDIUM,0.005024909973144531
970,970,849,180,10,800,0.5,0.3,LOW,0.004019975662231445
4286,4552,"997,424,79,467,181,316,477,190",180,10,750,0.5,0.3,HIGH,0.004021883010864258
1920,2228,"908,690,307,599,89,25",180,10,750,0.5,0.3,MEDIUM,0.008054971694946289
970,970,158,180,10,750,0.5,0.3,LOW,0.00802159309387207
4438,4536,"961,74,150,600,220,448",180,10,700,0.5,0.3,HIGH,0.006028652191162109
1996,2220,"6,263,792,561,306,632",180,10,700,0.5,0.3,MEDIUM,0.005030393600463867
679,679,864,180,10,700,0.5,0.3,LOW,0.004986763000488281
3988,4226,"610,295,585,877,240,989,222,319",180,10,650,0.5,0.3,HIGH,0.004986286163330078
1930,2084,"273,792,315,956,317",180,10,650,0.5,0.3,MEDIUM,0.007022380828857422
4265,4447,"802,39,615,938,238,815,593,439,928",180,10,600,0.5,0.3,HIGH,0.0060269832611083984
679,679,436,180,10,650,0.5,0.3,LOW,0.007023811340332031
2155,2239,"842,835,574,719",180,10,600,0.5,0.3,MEDIUM,0.006026268005371094
873,873,94,180,10,600,0.5,0.3,LOW,0.00601959228515625
4362,4544,"226,387,707,966,425,331,556,45,19,532,22,409",180,10,550,0.5,0.3,HIGH,0.004024028778076172
4251,4377,"995,140,110,444,23,60",180,10,500,0.5,0.3,HIGH,0.003989458084106445
2141,2169,"577,870,622,344,157",180,10,550,0.5,0.3,MEDIUM,0.008013725280761719
970,970,200,180,10,550,0.5,0.3,LOW,0.008014678955078125
2034,2216,"72,169,77,247,63,480",180,10,500,0.5,0.3,MEDIUM,0.006982326507568359
970,970,212,180,10,500,0.5,0.3,LOW,0.0049877166748046875
4327,4369,"609,578,967,556,110,53,949,954,479",180,10,450,0.5,0.3,HIGH,0.0050241947174072266
2117,2243,"737,811,117,664,159",180,10,450,0.5,0.3,MEDIUM,0.006020069122314453
873,873,976,180,10,450,0.5,0.3,LOW,0.0039899349212646484
4151,4459,"770,231,841,234,748,180,948,568,633,251,127",180,10,400,0.5,0.3,HIGH,0.00502324104309082
1965,2259,"542,231,873,364,150,218,286",180,10,400,0.5,0.3,MEDIUM,0.006021976470947266
679,679,848,180,10,400,0.5,0.3,LOW,0.0040285587310791016
4185,4241,"513,104,426,108,367,175,754,854,633,28",180,10,350,0.5,0.3,HIGH,0.0060541629791259766
2117,2243,"967,906,538,182,25,122",180,10,350,0.5,0.3,MEDIUM,0.005055904388427734
970,970,935,180,10,350,0.5,0.3,LOW,0.005055904388427734
4175,4385,"965,999,557,592,401,880,755,792,825,571,284,827",180,10,300,0.5,0.3,HIGH,0.008009672164916992
2037,2037,"993,360,617,844,845,942",180,10,300,0.5,0.3,MEDIUM,0.007012128829956055
776,776,622,180,10,300,0.5,0.3,LOW,0.007012844085693359
2231,2231,"113,298,495",180,10,250,0.5,0.3,MEDIUM,0.006029844284057617
4165,4529,"899,294,102,105,905,844,560,215,955,732,831,864",180,10,250,0.5,0.3,HIGH,0.008024454116821289
873,873,695,180,10,250,0.5,0.3,LOW,0.007027387619018555
4203,4525,"962,709,614,135,328,750,527,247,987,448",180,10,200,0.5,0.3,HIGH,0.00603175163269043
2238,2266,"634,923,460,669",180,10,200,0.5,0.3,MEDIUM,0.004987001419067383
970,970,244,180,10,200,0.5,0.3,LOW,0.00498509407043457
2231,2231,"99,484,382,560",165,150,950,0.5,0.3,MEDIUM,0.19350290298461914
970,970,736,165,150,950,0.5,0.3,LOW,0.19553685188293457
970,970,279,165,150,900,0.5,0.3,LOW,0.1945042610168457
4462,4462,"808,717,17,722,467,408,379,575",165,150,900,0.5,0.3,HIGH,0.20650386810302734
4424,4466,"674,770,228,485,617,235,142,111,213,413",165,150,850,0.5,0.3,HIGH,0.22748231887817383
4462,4462,"705,933,454,902,978,212,629,182,766",165,150,950,0.5,0.3,HIGH,0.24945783615112305
2231,2231,"82,566,855,920,253",165,150,900,0.5,0.3,MEDIUM,0.24746084213256836
970,970,348,165,150,850,0.5,0.3,LOW,0.1776587963104248
970,970,24,165,150,800,0.5,0.3,LOW,0.15565037727355957
4424,4466,"837,275,212,981,503,699,859,928",165,150,800,0.5,0.3,HIGH,0.2215414047241211
2231,2231,"267,995,925",165,150,850,0.5,0.3,MEDIUM,0.23753976821899414
2238,2266,"931,362,727,248,160",165,150,800,0.5,0.3,MEDIUM,0.2215120792388916
2238,2266,"387,815,690,727,571,575",165,150,750,0.5,0.3,MEDIUM,0.2364034652709961
4476,4532,"388,585,459,619,529,371,504,925",165,150,750,0.5,0.3,HIGH,0.24840235710144043
970,970,585,165,150,750,0.5,0.3,LOW,0.19148778915405273
970,970,446,165,150,700,0.5,0.3,LOW,0.176527738571167
4424,4466,"418,122,356,201,916,986,731",165,150,700,0.5,0.3,HIGH,0.23537087440490723
2238,2266,"97,578,74,787,84,215,831",165,150,700,0.5,0.3,MEDIUM,0.2184159755706787
4393,4505,"97,162,35,486,725,988,861,960",165,150,650,0.5,0.3,HIGH,0.22839021682739258
970,970,158,165,150,650,0.5,0.3,LOW,0.19846868515014648
2231,2231,"842,220,978",165,150,650,0.5,0.3,MEDIUM,0.229386568069458
970,970,486,165,150,600,0.5,0.3,LOW,0.1904904842376709
4514,4528,"944,112,149,122,828,925,256",165,150,600,0.5,0.3,HIGH,0.254319429397583
2238,2266,"65,570,371,886,502,218",165,150,600,0.5,0.3,MEDIUM,0.23537039756774902
4324,4548,"545,42,874,812,182,343,413,191",165,150,550,0.5,0.3,HIGH,0.20545268058776855
2238,2266,"109,406,986,960,32",165,150,550,0.5,0.3,MEDIUM,0.1934826374053955
970,970,250,165,150,550,0.5,0.3,LOW,0.20046377182006836
4355,4509,"482,259,713,529,116,821,630,728",165,150,500,0.5,0.3,HIGH,0.25232553482055664
970,970,692,165,150,500,0.5,0.3,LOW,0.18450617790222168
2231,2231,"830,500,22,936",165,150,500,0.5,0.3,MEDIUM,0.19747161865234375
970,970,298,165,150,450,0.5,0.3,LOW,0.17353534698486328
2231,2231,"73,194,200",165,150,450,0.5,0.3,MEDIUM,0.20345568656921387
4355,4509,"357,455,845,303,945,754,659,500,537,575",165,150,450,0.5,0.3,HIGH,0.2373652458190918
2231,2231,"938,834,348",165,150,400,0.5,0.3,MEDIUM,0.18350911140441895
4365,4365,"673,418,262,391,200,249",165,150,400,0.5,0.3,HIGH,0.2622983455657959
970,970,736,165,150,400,0.5,0.3,LOW,0.17453312873840332
970,970,867,165,150,350,0.5,0.3,LOW,0.18949294090270996
4400,4540,"994,776,840,874,238,978,600",165,150,350,0.5,0.3,HIGH,0.2343730926513672
2231,2231,"825,930,995",165,150,350,0.5,0.3,MEDIUM,0.24135446548461914
4424,4466,"129,676,165,262,426,973,781,242,981,727",165,150,300,0.5,0.3,HIGH,0.24933314323425293
970,970,991,165,150,300,0.5,0.3,LOW,0.17752504348754883
2200,2270,"424,239,604,638,863",165,150,300,0.5,0.3,MEDIUM,0.2373647689819336
970,970,736,165,150,250,0.5,0.3,LOW,0.14461326599121094
4431,4501,"194,742,42,335,440,697,922,986",165,150,250,0.5,0.3,HIGH,0.25531697273254395
970,970,238,165,150,200,0.5,0.3,LOW,0.13962626457214355
2238,2266,"969,977,946,440,540",165,150,250,0.5,0.3,MEDIUM,0.24933290481567383
4514,4528,"867,235,684,17,19,471,890",165,150,200,0.5,0.3,HIGH,0.24235129356384277
2238,2266,"699,11,324,960",165,150,200,0.5,0.3,MEDIUM,0.2543199062347412
2238,2266,"481,626,312,156,158",165,140,950,0.5,0.3,MEDIUM,0.19148826599121094
970,970,390,165,140,950,0.5,0.3,LOW,0.16057062149047852
4476,4532,"513,993,388,710,307,24,568,281,986,444,414",165,140,950,0.5,0.3,HIGH,0.22440004348754883
970,970,437,165,140,900,0.5,0.3,LOW,0.1515944004058838
4476,4532,"321,545,770,74,279,632,571",165,140,900,0.5,0.3,HIGH,0.20943975448608398
2231,2231,"362,938,319",165,140,900,0.5,0.3,MEDIUM,0.20545029640197754
970,970,849,165,140,850,0.5,0.3,LOW,0.13962674140930176
2231,2231,"201,387,480",165,140,850,0.5,0.3,MEDIUM,0.22140789031982422
970,970,309,165,140,800,0.5,0.3,LOW,0.12366938591003418
4400,4540,"612,561,468,981,502,408,509,670",165,140,850,0.5,0.3,HIGH,0.23537039756774902
4362,4544,"545,514,205,686,627,19,726,406,504,378,287",165,140,800,0.5,0.3,HIGH,0.2234032154083252
2231,2231,"475,19,647,848",165,140,800,0.5,0.3,MEDIUM,0.2154242992401123
2231,2231,"305,940,676,512",165,140,750,0.5,0.3,MEDIUM,0.17852258682250977
4514,4528,"675,485,814,527,242,790,697,223",165,140,750,0.5,0.3,HIGH,0.22140741348266602
970,970,825,165,140,750,0.5,0.3,LOW,0.1795198917388916
2231,2231,"929,569,942,751,505",165,140,700,0.5,0.3,MEDIUM,0.17553067207336426
970,970,244,165,140,700,0.5,0.3,LOW,0.17353558540344238
4514,4528,"545,3,995,491,174,656,960",165,140,700,0.5,0.3,HIGH,0.20744538307189941
4514,4528,"481,232,520,912,305,887,663,894,960",165,140,650,0.5,0.3,HIGH,0.21442651748657227
970,970,585,165,140,650,0.5,0.3,LOW,0.1685490608215332
2231,2231,"171,55,345,63,544",165,140,650,0.5,0.3,MEDIUM,0.22838878631591797
970,970,174,165,140,600,0.5,0.3,LOW,0.1545865535736084
4417,4431,"487,656,433,338,403,212,439,253",165,140,550,0.5,0.3,HIGH,0.17852210998535156
2238,2266,"105,906,368,182,855,351",165,140,600,0.5,0.3,MEDIUM,0.21043705940246582
4400,4540,"419,27,8,558,751,398,529,978,888,251,830",165,140,600,0.5,0.3,HIGH,0.2343740463256836
970,970,772,165,140,550,0.5,0.3,LOW,0.16057062149047852
2231,2231,"419,707,74,52,859",165,140,550,0.5,0.3,MEDIUM,0.20545029640197754
970,970,249,165,140,500,0.5,0.3,LOW,0.1216738224029541
4400,4540,"609,542,900,648,110,185,858,446",165,140,500,0.5,0.3,HIGH,0.2074451446533203
2238,2266,"424,635,154,208",165,140,500,0.5,0.3,MEDIUM,0.2234025001525879
4355,4509,"934,332,365,113,946,145,149,54,446",165,140,450,0.5,0.3,HIGH,0.22240591049194336
970,970,234,165,140,450,0.5,0.3,LOW,0.17453265190124512
2231,2231,"225,509,854,158",165,140,450,0.5,0.3,MEDIUM,0.2293863296508789
970,970,479,165,140,400,0.5,0.3,LOW,0.1406238079071045
4334,4404,"4,485,774,840,713,404,952,186",165,140,400,0.5,0.3,HIGH,0.2014608383178711
2231,2231,"4,309,407",165,140,400,0.5,0.3,MEDIUM,0.20844244956970215
970,970,298,165,140,350,0.5,0.3,LOW,0.1515944004058838
4400,4540,"164,902,728,718,498,562,52,55,600",165,140,350,0.5,0.3,HIGH,0.21642088890075684
2231,2231,"137,812,590,662,316",165,140,350,0.5,0.3,MEDIUM,0.20545148849487305
970,970,867,165,140,300,0.5,0.3,LOW,0.14760470390319824
4476,4532,"293,238,976,886,920,702,319",165,140,300,0.5,0.3,HIGH,0.20545053482055664
2231,2231,"83,468,173",165,140,300,0.5,0.3,MEDIUM,0.22041034698486328
970,970,935,165,140,250,0.5,0.3,LOW,0.13763189315795898
4476,4532,"164,452,846,848,403,628,949,596,512",165,140,250,0.5,0.3,HIGH,0.23237824440002441
2231,2231,"193,361,639",165,140,250,0.5,0.3,MEDIUM,0.20046401023864746
970,970,178,165,140,200,0.5,0.3,LOW,0.17453312873840332
4469,4497,"362,298,592,882,54,214,856,351",165,140,200,0.5,0.3,HIGH,0.20943999290466309
2231,2231,"516,99,764",165,140,200,0.5,0.3,MEDIUM,0.20943975448608398
4438,4536,"940,529,626,857,122,731,765",165,130,950,0.5,0.3,HIGH,0.14960002899169922
970,970,825,165,130,950,0.5,0.3,LOW,0.14760518074035645
2231,2231,"929,251,140",165,130,950,0.5,0.3,MEDIUM,0.17353582382202148
4438,4536,"874,459,206,242,787,468,728,159",165,130,900,0.5,0.3,HIGH,0.16256475448608398
970,970,701,165,130,900,0.5,0.3,LOW,0.14960002899169922
2231,2231,"465,188,485,496",165,130,900,0.5,0.3,MEDIUM,0.19946861267089844
970,970,701,165,130,850,0.5,0.3,LOW,0.12865591049194336
2231,2231,"99,590,253,230",165,130,850,0.5,0.3,MEDIUM,0.17553091049194336
4348,4474,"34,69,492,142,17,628,789,215,504",165,130,850,0.5,0.3,HIGH,0.20545053482055664
2238,2266,"460,846,560,670,287",165,130,800,0.5,0.3,MEDIUM,0.15358924865722656
4400,4540,"707,901,709,713,45,782,19,726,923",165,130,800,0.5,0.3,HIGH,0.20545053482055664
970,970,249,165,130,800,0.5,0.3,LOW,0.14162111282348633
4476,4532,"193,4,74,619,716,750,251,861",165,130,750,0.5,0.3,HIGH,0.16057062149047852
970,970,298,165,130,750,0.5,0.3,LOW,0.1545865535736084
2231,2231,"433,187,812,869",165,130,750,0.5,0.3,MEDIUM,0.17852258682250977
970,970,244,165,130,700,0.5,0.3,LOW,0.1356368064880371
4469,4497,"763,388,687,976,275,406,441,218,507",165,130,700,0.5,0.3,HIGH,0.2044529914855957
2238,2266,"4,678,527,791",165,130,700,0.5,0.3,MEDIUM,0.17852258682250977
4438,4536,"136,457,10,339,697,735,512",165,130,650,0.5,0.3,HIGH,0.18949317932128906
2238,2266,"833,504,549,977,563,888",165,130,650,0.5,0.3,MEDIUM,0.15159392356872559
970,970,234,165,130,650,0.5,0.3,LOW,0.15558385848999023
970,970,791,165,130,600,0.5,0.3,LOW,0.13364267349243164
4469,4497,"961,838,425,751,122,315,605,576",165,130,600,0.5,0.3,HIGH,0.19447970390319824
2238,2266,"226,394,555,461,155,60",165,130,600,0.5,0.3,MEDIUM,0.17752528190612793
970,970,200,165,130,550,0.5,0.3,LOW,0.12765860557556152
4431,4501,"769,802,1,326,967,170,556,90,827,605,160",165,130,550,0.5,0.3,HIGH,0.20545029640197754
2231,2231,"345,629,193,448",165,130,550,0.5,0.3,MEDIUM,0.19946599006652832
970,970,244,165,130,500,0.5,0.3,LOW,0.1296529769897461
4355,4509,"577,449,455,296,940,215,408,281,798",165,130,500,0.5,0.3,HIGH,0.2044527530670166
2193,2235,"336,785,850,465,84,538,922",165,130,500,0.5,0.3,MEDIUM,0.16256475448608398
4438,4536,"129,1,267,652,527,755,190,61,158",165,130,450,0.5,0.3,HIGH,0.16456007957458496
970,970,249,165,130,450,0.5,0.3,LOW,0.1406238079071045
2238,2266,"162,419,35,61,669,256",165,130,450,0.5,0.3,MEDIUM,0.17553043365478516
2238,2266,"530,126,828,234",165,130,400,0.5,0.3,MEDIUM,0.17253804206848145
970,970,825,165,130,400,0.5,0.3,LOW,0.15857601165771484
4386,4470,"835,743,744,691,540,735",165,130,400,0.5,0.3,HIGH,0.20345568656921387
4424,4466,"326,230,492,178,916,120,537,319",165,130,350,0.5,0.3,HIGH,0.1825113296508789
970,970,614,165,130,350,0.5,0.3,LOW,0.13763189315795898
2231,2231,"210,140,640",165,130,350,0.5,0.3,MEDIUM,0.1904897689819336
4431,4501,"482,900,519,744,971,45,687,182,857,638",165,130,300,0.5,0.3,HIGH,0.17253828048706055
970,970,692,165,130,300,0.5,0.3,LOW,0.1296532154083252
2238,2266,"625,91,174,863",165,130,300,0.5,0.3,MEDIUM,0.1795196533203125
970,970,174,165,130,250,0.5,0.3,LOW,0.1406235694885254
4286,4552,"743,940,976,786,978,84,277,18,503,62",165,130,250,0.5,0.3,HIGH,0.18350911140441895
2238,2266,"825,436,286,903",165,130,250,0.5,0.3,MEDIUM,0.1765279769897461
4438,4536,"164,647,168,137,593,922,991,864",165,130,200,0.5,0.3,HIGH,0.17253851890563965
970,970,692,165,130,200,0.5,0.3,LOW,0.1406242847442627
2231,2231,"713,382,848",165,130,200,0.5,0.3,MEDIUM,0.19647455215454102
970,970,825,165,120,950,0.5,0.3,LOW,0.11569070816040039
4324,4548,"4,102,425,106,874,108,530,346",165,120,950,0.5,0.3,HIGH,0.16356229782104492
2238,2266,"844,365,591,752,251",165,120,950,0.5,0.3,MEDIUM,0.16356253623962402
4386,4470,"484,488,462,784,436,790,599,989,768",165,120,900,0.5,0.3,HIGH,0.15358924865722656
970,970,457,165,120,900,0.5,0.3,LOW,0.12666106224060059
2186,2200,"459,973,17,792,828",165,120,900,0.5,0.3,MEDIUM,0.1515946388244629
2238,2266,"155,622,317,781",165,120,850,0.5,0.3,MEDIUM,0.14959979057312012
970,970,935,165,120,850,0.5,0.3,LOW,0.13164854049682617
4393,4505,"579,294,966,202,590,945,820,825,155,96",165,120,850,0.5,0.3,HIGH,0.1795201301574707
4393,4505,"929,37,230,298,109,718,177,657,503,828",165,120,800,0.5,0.3,HIGH,0.16256475448608398
970,970,585,165,120,800,0.5,0.3,LOW,0.12067747116088867
2238,2266,"803,428,784,817,979",165,120,800,0.5,0.3,MEDIUM,0.1655564308166504
4469,4497,"578,770,546,645,389,520,264,817,786,626,22,861",165,120,750,0.5,0.3,HIGH,0.1575784683227539
970,970,890,165,120,750,0.5,0.3,LOW,0.13862872123718262
2231,2231,"545,842,749",165,120,750,0.5,0.3,MEDIUM,0.1685495376586914
4462,4462,"842,48,368,214,473,253,288",165,120,700,0.5,0.3,HIGH,0.1685488224029541
2238,2266,"670,359,604,925,862,287",165,120,700,0.5,0.3,MEDIUM,0.14561152458190918
970,970,158,165,120,700,0.5,0.3,LOW,0.14461350440979004
4400,4540,"133,294,645,749,534,567,859,544",165,120,650,0.5,0.3,HIGH,0.15358924865722656
2231,2231,"226,997,519,971,75,689,789,475",165,120,650,0.5,0.3,MEDIUM,0.14162135124206543
970,970,672,165,120,650,0.5,0.3,LOW,0.12366914749145508
2200,2270,"129,226,547,433,818,503",165,120,600,0.5,0.3,MEDIUM,0.14261865615844727
4438,4536,"485,111,655,534,864,764,416",165,120,600,0.5,0.3,HIGH,0.15957307815551758
970,970,149,165,120,600,0.5,0.3,LOW,0.13164782524108887
970,970,457,165,120,550,0.5,0.3,LOW,0.11569070816040039
4431,4501,"867,679,394,140,684,991,639",165,120,550,0.5,0.3,HIGH,0.18051743507385254
2238,2266,"161,946,311,440,761,319",165,120,550,0.5,0.3,MEDIUM,0.17253851890563965
4514,4528,"260,77,334,495,816,338,691,83,160",165,120,500,0.5,0.3,HIGH,0.14960002899169922
970,970,381,165,120,500,0.5,0.3,LOW,0.12666082382202148
4400,4540,"999,814,110,240,379,536,827,158,344",165,120,450,0.5,0.3,HIGH,0.14561033248901367
2231,2231,"718,710,496",165,120,500,0.5,0.3,MEDIUM,0.15358781814575195
970,970,890,165,120,450,0.5,0.3,LOW,0.13663530349731445
2238,2266,"929,475,59,108",165,120,450,0.5,0.3,MEDIUM,0.16954684257507324
4469,4497,"802,388,554,77,687,751,335,598,666,381,382",165,120,400,0.5,0.3,HIGH,0.15358924865722656
2193,2235,"72,817,822,794,479,287",165,120,400,0.5,0.3,MEDIUM,0.18550372123718262
970,970,849,165,120,400,0.5,0.3,LOW,0.15259218215942383
2231,2231,"945,267,821",165,120,350,0.5,0.3,MEDIUM,0.18051671981811523
4386,4470,"2,802,746,715,939,554,946,118,569,155",165,120,350,0.5,0.3,HIGH,0.1904904842376709
970,970,849,165,120,350,0.5,0.3,LOW,0.14561080932617188
4438,4536,"838,264,238,704,855,989,448",165,120,300,0.5,0.3,HIGH,0.18849539756774902
2231,2231,"825,737,924",165,120,300,0.5,0.3,MEDIUM,0.17752480506896973
970,970,362,165,120,300,0.5,0.3,LOW,0.14162135124206543
4462,4462,"1,614,815,433,597,888,571",165,120,250,0.5,0.3,HIGH,0.1825110912322998
970,970,961,165,120,250,0.5,0.3,LOW,0.13763141632080078
2231,2231,"433,816,55,392",165,120,250,0.5,0.3,MEDIUM,0.18151426315307617
4334,4404,"673,162,99,934,463,945,502,892",165,120,200,0.5,0.3,HIGH,0.18849563598632812
970,970,960,165,120,200,0.5,0.3,LOW,0.14261913299560547
2231,2231,"385,234,435,768",165,120,200,0.5,0.3,MEDIUM,0.19248533248901367
4424,4466,"487,72,556,943,851,821,697,413",165,110,950,0.5,0.3,HIGH,0.16456031799316406
970,970,200,165,110,950,0.5,0.3,LOW,0.12666106224060059
2200,2270,"17,692,148",165,110,950,0.5,0.3,MEDIUM,0.16057324409484863
970,970,935,165,110,900,0.5,0.3,LOW,0.12466597557067871
4438,4536,"355,549,200,952,442,763,831,640",165,110,900,0.5,0.3,HIGH,0.16755151748657227
2238,2266,"797,359,851,59,253",165,110,900,0.5,0.3,MEDIUM,0.17054343223571777
970,970,348,165,110,850,0.5,0.3,LOW,0.12466597557067871
4462,4462,"834,390,458,960,480",165,110,850,0.5,0.3,HIGH,0.16455960273742676
2231,2231,"978,3,174",165,110,850,0.5,0.3,MEDIUM,0.15558385848999023
4341,4439,"770,578,971,108,684,556,527,177,22,415,416",165,110,800,0.5,0.3,HIGH,0.16455960273742676
970,970,249,165,110,800,0.5,0.3,LOW,0.12267184257507324
2231,2231,"520,591,815,657,601,61",165,110,800,0.5,0.3,MEDIUM,0.15358877182006836
4400,4540,"642,163,678,647,999,170,718,655,625,531,502,504",165,110,750,0.5,0.3,HIGH,0.1466078758239746
970,970,577,165,110,750,0.5,0.3,LOW,0.12466645240783691
4362,4544,"993,516,362,141,365,366,143,943,53,125",165,110,700,0.5,0.3,HIGH,0.14162087440490723
2238,2266,"709,365,821,214,919",165,110,750,0.5,0.3,MEDIUM,0.15857577323913574
970,970,991,165,110,700,0.5,0.3,LOW,0.12765812873840332
2200,2270,"750,922,722,774",165,110,700,0.5,0.3,MEDIUM,0.15259146690368652
970,970,640,165,110,650,0.5,0.3,LOW,0.08477330207824707
4469,4497,"513,965,428,304,436,821,117,24,670",165,110,650,0.5,0.3,HIGH,0.14959955215454102
2231,2231,"315,540,424",165,110,650,0.5,0.3,MEDIUM,0.1515946388244629
2231,2231,"203,728,672",165,110,600,0.5,0.3,MEDIUM,0.1376323699951172
4393,4505,"36,359,777,969,943,882,179,371,789,182,727,446",165,110,600,0.5,0.3,HIGH,0.1466081142425537
970,970,309,165,110,600,0.5,0.3,LOW,0.11768531799316406
970,970,961,165,110,550,0.5,0.3,LOW,0.11469340324401855
2200,2270,"821,238,679",165,110,550,0.5,0.3,MEDIUM,0.15059709548950195
4431,4501,"34,808,657,854,505,701,383",165,110,550,0.5,0.3,HIGH,0.15957307815551758
970,970,298,165,110,500,0.5,0.3,LOW,0.08976149559020996
4379,4435,"482,935,925,205,147,442,253",165,110,500,0.5,0.3,HIGH,0.12366914749145508
2238,2266,"460,400,529,572,768",165,110,500,0.5,0.3,MEDIUM,0.1515944004058838
970,970,585,165,110,450,0.5,0.3,LOW,0.08876252174377441
4476,4532,"193,356,557,270,111,530,885",165,110,450,0.5,0.3,HIGH,0.14760494232177734
2231,2231,"833,842,628",165,110,450,0.5,0.3,MEDIUM,0.15059733390808105
970,970,816,165,110,400,0.5,0.3,LOW,0.11269855499267578
4400,4540,"902,425,234,364,752,596,790,155",165,110,400,0.5,0.3,HIGH,0.14760518074035645
2238,2266,"161,371,727,633,160",165,110,400,0.5,0.3,MEDIUM,0.1326451301574707
970,970,129,165,110,350,0.5,0.3,LOW,0.1077122688293457
2200,2270,"362,811,701,899",165,110,350,0.5,0.3,MEDIUM,0.1296532154083252
4476,4532,"225,898,228,173,303,560,944,19,405",165,110,350,0.5,0.3,HIGH,0.15059709548950195
970,970,24,165,110,300,0.5,0.3,LOW,0.11170101165771484
4438,4536,"961,808,684,306,825,346,700,510",165,110,250,0.5,0.3,HIGH,0.12466645240783691
2238,2266,"59,718,639,944",165,110,300,0.5,0.3,MEDIUM,0.1515944004058838
4393,4505,"319,707,458,14,849,566,701,670,607",165,110,300,0.5,0.3,HIGH,0.16156744956970215
970,970,735,165,110,250,0.5,0.3,LOW,0.11170125007629395
2238,2266,"129,506,722,264",165,110,250,0.5,0.3,MEDIUM,0.1406238079071045
970,970,736,165,110,200,0.5,0.3,LOW,0.09574365615844727
4379,4435,"709,453,617,202,587,234,175,432,535,512",165,110,200,0.5,0.3,HIGH,0.1515944004058838
2238,2266,"609,993,939,301,311,861",165,100,950,0.5,0.3,MEDIUM,0.10272526741027832
2238,2266,"772,802,860,471",165,110,200,0.5,0.3,MEDIUM,0.13763165473937988
4438,4536,"929,707,839,424,175,84,667,702,415",165,100,950,0.5,0.3,HIGH,0.12167477607727051
970,970,110,165,100,950,0.5,0.3,LOW,0.10172748565673828
4438,4536,"964,709,614,582,185,413,922,669,798,383",165,100,900,0.5,0.3,HIGH,0.10870933532714844
970,970,867,165,100,900,0.5,0.3,LOW,0.09474658966064453
2231,2231,"786,933,6,976",165,100,900,0.5,0.3,MEDIUM,0.11768507957458496
970,970,935,165,100,850,0.5,0.3,LOW,0.10571718215942383
2238,2266,"77,623,468,311,672",165,100,850,0.5,0.3,MEDIUM,0.12765860557556152
4379,4435,"803,73,270,405,821,345,602,480",165,100,850,0.5,0.3,HIGH,0.1356370449066162
2238,2266,"35,741,488,592,560,659,52",165,100,800,0.5,0.3,MEDIUM,0.09574508666992188
4469,4497,"356,934,969,715,492,177,855,603,576",165,100,800,0.5,0.3,HIGH,0.13862895965576172
970,970,381,165,100,800,0.5,0.3,LOW,0.10073065757751465
4348,4474,"485,746,44,717,531,404,85,442,960",165,100,750,0.5,0.3,HIGH,0.1356370449066162
970,970,737,165,100,750,0.5,0.3,LOW,0.10172820091247559
4334,4404,"546,547,900,869,680,845,371,822,281",165,100,700,0.5,0.3,HIGH,0.10671472549438477
2186,2200,"90,763,28,140",165,100,750,0.5,0.3,MEDIUM,0.1296532154083252
970,970,234,165,100,700,0.5,0.3,LOW,0.08377599716186523
2117,2243,"898,69,939,716,634",165,100,700,0.5,0.3,MEDIUM,0.12566351890563965
970,970,736,165,100,650,0.5,0.3,LOW,0.07480001449584961
4424,4466,"6,350,692,662,695,281,669,734",165,100,650,0.5,0.3,HIGH,0.13364243507385254
2238,2266,"75,524,505,635,191",165,100,650,0.5,0.3,MEDIUM,0.12765860557556152
970,970,149,165,100,600,0.5,0.3,LOW,0.10272455215454102
4462,4462,"521,554,658,310,663,986",165,100,600,0.5,0.3,HIGH,0.1326453685760498
2231,2231,"676,840,237,82,695",165,100,600,0.5,0.3,MEDIUM,0.1296536922454834
4438,4536,"993,260,933,587,845,220,112,154,284",165,100,550,0.5,0.3,HIGH,0.10172772407531738
970,970,238,165,100,550,0.5,0.3,LOW,0.10970640182495117
2238,2266,"838,555,120,856,605",165,100,550,0.5,0.3,MEDIUM,0.12267160415649414
2231,2231,"369,764,845,174",165,100,500,0.5,0.3,MEDIUM,0.10073018074035645
970,970,129,165,100,500,0.5,0.3,LOW,0.09873557090759277
4348,4474,"72,424,235,77,527,912,371,55,345,896",165,100,500,0.5,0.3,HIGH,0.13763189315795898
